   3.8719999999999997e-02   1.0369999999999999e+00
   1.1299999999999999e+00   2.9909999999999999e-02
   6.6590000000000005e-01   6.5629999999999999e-01
   8.8519999999999999e-01   3.1200000000000000e-01
   3.4749999999999998e-01   9.6050000000000002e-01
   8.1799999999999995e-01   4.9280000000000002e-01
   1.4710000000000001e-01   1.0289999999999999e+00
   5.0919999999999999e-01   8.1430000000000002e-01
   9.8650000000000004e-01   1.6460000000000000e-01
   1.0149999999999999e+00   9.4659999999999994e-02
   1.0260000000000000e-01   1.0289999999999999e+00
   7.2370000000000001e-01   5.6289999999999996e-01
   8.4170000000000000e-01   3.9329999999999998e-01
   4.3340000000000001e-01   8.9929999999999999e-01
   5.9580000000000000e-01   7.4709999999999999e-01
   9.4640000000000002e-01   2.3899999999999999e-01
   2.6090000000000002e-01   9.9350000000000005e-01
   2.1690000000000001e-01   1.0040000000000000e+00
   8.2460000000000000e-01   4.4180000000000003e-01
   9.6189999999999998e-01   2.0039999999999999e-01
   4.8759999999999998e-01   8.8690000000000002e-01
   7.0279999999999998e-01   6.1419999999999997e-01
   6.2829999999999997e-01   6.9810000000000005e-01
   9.9739999999999995e-01   1.2809999999999999e-01
   7.7029999999999998e-01   5.3069999999999995e-01
   1.0349999999999999e+00   6.1830000000000003e-02
   3.8619999999999999e-01   9.1869999999999996e-01
   6.9879999999999998e-02   1.0289999999999999e+00
   5.4790000000000005e-01   7.7359999999999995e-01
   1.3900000000000001e-01   1.0289999999999999e+00
   8.5750000000000004e-01   3.4910000000000002e-01
   9.2849999999999999e-01   2.7910000000000001e-01
   2.9990000000000000e-01   9.6899999999999997e-01
   9.4169999999999998e-01   2.5990000000000002e-01
   1.0329999999999999e+00   7.7799999999999994e-02
   8.7429999999999994e-02   1.0289999999999999e+00
   4.5929999999999999e-01   8.9780000000000004e-01
   1.4580000000000001e-01   1.0289999999999999e+00
   1.3360000000000000e-01   1.0289999999999999e+00
   8.2020000000000004e-01   4.6839999999999998e-01
   6.1490000000000000e-01   7.2230000000000005e-01
   8.0779999999999996e-01   5.2380000000000004e-01
   5.2929999999999999e-01   7.9369999999999996e-01
   4.0770000000000001e-01   9.0510000000000002e-01
   2.3810000000000001e-01   9.9529999999999996e-01
   8.6950000000000005e-01   3.2969999999999999e-01
   7.4329999999999996e-01   5.4420000000000002e-01
   1.0040000000000000e+00   1.1169999999999999e-01
   7.1030000000000004e-01   5.8630000000000004e-01
   3.7090000000000001e-01   9.4989999999999997e-01
   6.5020000000000000e-01   6.7989999999999995e-01
   4.9409999999999998e-01   8.4060000000000001e-01
   5.3460000000000001e-02   1.0309999999999999e+00
   8.3420000000000005e-01   4.1739999999999999e-01
   1.2089999999999999e-01   1.0289999999999999e+00
   6.8440000000000001e-01   6.3619999999999999e-01
   8.4780000000000000e-01   3.7140000000000001e-01
   1.0380000000000000e+00   4.4949999999999997e-02
   3.2290000000000002e-01   9.6150000000000002e-01
   9.9299999999999999e-01   1.4660000000000001e-01
   9.7570000000000001e-01   1.8270000000000000e-01
   5.7050000000000001e-01   7.5939999999999996e-01
   9.5340000000000003e-01   2.1929999999999999e-01
   9.0469999999999995e-01   2.9480000000000001e-01
   2.8289999999999998e-01   9.8729999999999996e-01
   9.4920000000000004e-01   2.2930000000000000e-01
   1.4580000000000001e-01   1.0289999999999999e+00
   8.6339999999999995e-01   3.3889999999999998e-01
   6.9710000000000005e-01   6.2949999999999995e-01
   7.1589999999999998e-01   5.7360000000000000e-01
   9.3989999999999996e-01   2.7029999999999998e-01
   3.3529999999999999e-01   9.6099999999999997e-01
   8.2840000000000003e-01   4.2930000000000001e-01
   5.0049999999999994e-01   8.2550000000000001e-01
   6.6130000000000000e-01   6.6979999999999995e-01
   2.2639999999999999e-01   9.9660000000000004e-01
   1.4710000000000001e-01   1.0289999999999999e+00
   9.4410000000000005e-01   2.4900000000000000e-01
   8.1899999999999995e-01   4.8220000000000002e-01
   1.0220000000000000e+00   8.6629999999999999e-02
   8.2169999999999999e-01   4.5460000000000000e-01
   4.7099999999999997e-01   8.9749999999999996e-01
   6.2080000000000002e-01   7.0960000000000001e-01
   7.8859999999999997e-01   5.2690000000000003e-01
   6.0970000000000002e-01   7.4060000000000004e-01
   8.1710000000000005e-01   5.0690000000000002e-01
   2.4990000000000001e-01   9.9429999999999996e-01
   9.0200000000000002e-02   1.0289999999999999e+00
   5.3759999999999997e-01   7.8369999999999995e-01
   7.5549999999999995e-01   5.3680000000000005e-01
   3.7740000000000001e-01   9.3130000000000002e-01
   8.7719999999999998e-01   3.2029999999999997e-01
   1.0329999999999999e+00   6.9849999999999995e-02
   7.8719999999999998e-02   1.0289999999999999e+00
   9.8409999999999997e-01   1.7449999999999999e-01
   4.1920000000000002e-01   9.0080000000000005e-01
   6.3790000000000002e-01   6.8830000000000002e-01
   8.3819999999999995e-01   4.0670000000000001e-01
   4.4469999999999998e-01   8.9829999999999999e-01
   7.0579999999999998e-01   5.9960000000000002e-01
   1.1130000000000000e-01   1.0289999999999999e+00
   1.5329999999999999e-01   1.0289999999999999e+00
   7.3319999999999996e-01   5.5310000000000004e-01
   1.4310000000000000e-01   1.0289999999999999e+00
   8.4480000000000000e-01   3.8200000000000001e-01
   9.6819999999999995e-01   1.9120000000000001e-01
   6.2410000000000000e-02   1.0289999999999999e+00
   6.7290000000000005e-01   6.4590000000000003e-01
   8.5240000000000005e-01   3.6040000000000000e-01
   9.1469999999999996e-01   2.8620000000000001e-01
   5.8240000000000003e-01   7.5190000000000001e-01
   3.1190000000000001e-01   9.6419999999999995e-01
   4.9009999999999998e-01   8.6150000000000004e-01
   5.5730000000000002e-01   7.6549999999999996e-01
