   1.1100000000000001e+00   1.1080000000000001e+00   5.5539999999999998e+02   2.8990000000000000e+00   1.5920000000000001e+00
   1.1060000000000001e+00   1.1050000000000000e+00   5.4870000000000005e+02   2.8290000000000002e+00   1.5990000000000000e+00
   1.3800000000000000e+03   2.7949999999999999e+01   1.0770000000000000e+00   8.0939999999999994e+00   1.4350000000000000e+02
   3.1019999999999999e+00   2.3029999999999999e+00   9.3739999999999998e+02   1.1310000000000000e+00   2.7240000000000002e+00
   1.9480000000000000e+00   1.3990000000000000e+00   1.4390000000000001e+00   6.0639999999999998e+02   1.0569999999999999e+00
   3.6960000000000002e+00   1.5609999999999999e+00   1.6679999999999999e+00   1.4280000000000001e+02   8.6880000000000006e+00
   2.0169999999999999e+00   1.9159999999999999e+00   1.9540000000000000e+00   2.9809999999999999e+00   2.7510000000000002e+02
   5.6769999999999996e+00   1.7020000000000000e+00   1.9480000000000000e+00   2.3419999999999999e+02   3.2080000000000002e+00
   2.2999999999999998e+00   1.4119999999999999e+00   1.4860000000000000e+00   4.5119999999999999e+02   1.1610000000000000e+00
   1.3790000000000000e+00   1.3750000000000000e+00   1.3610000000000000e+00   7.0100000000000000e+02   2.5569999999999999e+00
   1.9159999999999999e+00   1.8850000000000000e+00   1.8970000000000000e+00   1.7130000000000001e+00   4.4619999999999999e+02
   1.0160000000000000e+03   1.0960000000000001e+00   3.8050000000000002e+00   1.0569999999999999e+00   4.0890000000000004e+00
   4.4649999999999999e+00   1.6130000000000000e+00   1.7729999999999999e+00   1.7509999999999999e+02   7.4619999999999997e+00
   1.3260000000000001e+00   1.2440000000000000e+00   9.7820000000000005e+02   1.4079999999999999e+00   1.8020000000000000e+00
   1.4199999999999999e+00   1.3700000000000001e+00   1.3610000000000000e+00   3.8180000000000001e+02   1.6659999999999999e+00
   2.5680000000000001e+02   5.1239999999999997e+00   4.4710000000000001e+00   4.8280000000000003e+00   4.6650000000000000e+00
   5.2130000000000001e+00   2.3040000000000001e+02   8.9109999999999996e+00   4.6810000000000000e+00   2.3980000000000001e+00
   1.7030000000000001e+00   1.4670000000000001e+00   4.3369999999999999e+02   2.2930000000000001e+00   5.6900000000000004e+00
   2.3209999999999999e+02   5.1070000000000002e+00   4.1189999999999998e+00   4.9119999999999999e+00   4.0720000000000001e+00
   3.7170000000000001e+00   1.5620000000000001e+00   1.6710000000000000e+00   1.4300000000000000e+02   8.6769999999999996e+00
   4.0700000000000003e+00   1.5870000000000000e+00   1.7210000000000001e+00   1.5659999999999999e+02   8.4369999999999994e+00
