   1.0810000000000000e+00   4.8030000000000001e+02   8.8849999999999998e+00   1.0199999999999999e+01   6.1260000000000003e+00
   7.2620000000000005e+02   1.0880000000000001e+00   1.4480000000000000e+01   1.9690000000000001e+01   3.0480000000000000e+00
   1.0010000000000000e+03   5.9260000000000002e+00   1.0780000000000001e+00   3.1129999999999999e+01   1.6750000000000000e+00
   2.4169999999999999e+02   3.1099999999999999e+00   2.1680000000000001e+00   1.0329999999999999e+00   1.7690000000000001e+01
   3.2730000000000001e+02   3.4409999999999998e+00   3.6829999999999998e+00   2.7189999999999999e+00   1.0289999999999999e+00
   1.7559999999999999e+02   2.6010000000000000e+00   1.5900000000000001e+00   6.9119999999999999e+00   1.1900000000000000e+01
   2.0659999999999999e+02   2.8310000000000000e+00   1.9199999999999999e+00   2.1850000000000001e+00   1.3449999999999999e+01
   5.9560000000000004e+00   1.5950000000000000e+00   2.3750000000000000e+00   2.3700000000000000e+02   1.3600000000000001e+00
   2.3010000000000002e+00   1.5360000000000000e+00   1.6699999999999999e+00   4.6689999999999998e+02   1.3750000000000000e+00
   1.1870000000000001e+00   1.1859999999999999e+00   1.2060000000000000e+00   1.1570000000000000e+00   6.5450000000000000e+02
   1.1870000000000001e+00   1.1859999999999999e+00   1.2060000000000000e+00   1.1570000000000000e+00   6.5450000000000000e+02
   3.3069999999999999e+02   3.4960000000000000e+00   3.7900000000000000e+00   1.6950000000000001e+00   1.0409999999999999e+00
   2.9030000000000001e+02   2.3170000000000002e+00   3.6000000000000001e+00   7.5949999999999998e+00   4.3849999999999998e+00
   1.2020000000000000e+00   1.2170000000000001e+00   1.9470000000000000e+03   1.4079999999999999e+00   2.9230000000000000e+00
   2.0409999999999999e+00   1.5240000000000000e+00   1.6120000000000001e+00   4.1360000000000002e+02   5.8890000000000002e+00
   1.9750000000000000e+02   2.8519999999999999e+00   1.7540000000000000e+00   3.8599999999999999e+00   1.3410000000000000e+01
   1.8730000000000000e+00   2.1730000000000001e+02   4.6260000000000003e+00   5.6399999999999997e+00   3.2490000000000001e+00
   1.9810000000000001e+00   1.6479999999999999e+00   5.8270000000000005e+02   1.8939999999999999e+00   2.0480000000000000e+00
   2.9030000000000001e+02   2.3170000000000002e+00   3.6000000000000001e+00   7.5949999999999998e+00   4.3849999999999998e+00
   1.7569999999999999e+02   2.6000000000000001e+00   1.5790000000000000e+00   6.9059999999999997e+00   1.1949999999999999e+01
   1.7749999999999999e+00   2.1719999999999999e+02   4.6340000000000003e+00   5.6849999999999996e+00   3.2549999999999999e+00
   4.3479999999999999e+00   1.5850000000000000e+00   2.0750000000000002e+00   3.6739999999999998e+02   1.6170000000000000e+00
   6.1120000000000005e+02   2.0099999999999998e+00   1.2380000000000000e+00   1.6130000000000000e+00   1.2150000000000001e+00
   2.1709999999999999e+02   2.7440000000000002e+00   2.0899999999999999e+00   2.7020000000000000e+00   1.3510000000000000e+01
   1.7140000000000000e+00   5.2660000000000002e+02   1.2749999999999999e+00   3.0870000000000002e+00   2.2010000000000001e+00
   1.1870000000000001e+00   1.1859999999999999e+00   1.2060000000000000e+00   1.1570000000000000e+00   6.5450000000000000e+02
   1.4159999999999999e+00   1.1940000000000000e+00   6.7249999999999996e+00   6.1790000000000003e+00   6.4320000000000005e+02
   4.4340000000000002e+00   1.5870000000000000e+00   2.0920000000000001e+00   3.6330000000000001e+02   1.6070000000000000e+00
   1.7889999999999999e+00   2.1730000000000001e+02   4.6360000000000001e+00   5.6929999999999996e+00   3.2549999999999999e+00
   1.9760000000000000e+00   1.6459999999999999e+00   5.7920000000000005e+02   1.7490000000000001e+00   2.0520000000000000e+00
   3.1069999999999999e+02   3.7029999999999998e+00   3.4150000000000000e+00   2.2300000000000000e+00   1.5440000000000000e+00
   5.8979999999999997e+00   1.5940000000000001e+00   2.3630000000000000e+00   2.3680000000000001e+02   1.3600000000000001e+00
   5.1349999999999998e+00   1.5900000000000001e+00   2.2260000000000000e+00   2.8069999999999999e+02   1.6190000000000000e+00
   1.6090000000000000e+00   1.2050000000000001e+00   1.1310000000000000e+01   9.8900000000000006e+00   6.3770000000000005e+02
   1.7940000000000000e+00   2.1719999999999999e+02   4.6369999999999996e+00   5.6920000000000002e+00   3.2549999999999999e+00
   1.6359999999999999e+00   1.7380000000000000e+00   1.1110000000000000e+03   1.0540000000000000e+00   1.3510000000000000e+00
   2.4750000000000001e+00   2.6150000000000002e+00   2.0430000000000001e+02   6.1010000000000000e+00   2.6030000000000002e+00
   1.7559999999999999e+02   2.6000000000000001e+00   1.5870000000000000e+00   6.8840000000000003e+00   1.1940000000000000e+01
   5.7279999999999998e+00   1.5900000000000001e+00   2.3310000000000000e+00   2.3740000000000001e+02   1.3890000000000000e+00
   4.4219999999999997e+00   4.8369999999999997e+00   3.8330000000000001e+02   4.6980000000000004e+00   4.2859999999999996e+00
   3.1069999999999999e+02   3.7029999999999998e+00   3.4150000000000000e+00   2.2300000000000000e+00   1.5440000000000000e+00
   1.7569999999999999e+02   2.5960000000000001e+00   1.5910000000000000e+00   6.7930000000000001e+00   1.1890000000000001e+01
   1.7559999999999999e+02   2.6000000000000001e+00   1.5890000000000000e+00   6.9660000000000002e+00   1.1930000000000000e+01
   1.7829999999999999e+00   2.1719999999999999e+02   4.6330000000000000e+00   5.6989999999999998e+00   3.2519999999999998e+00
   2.4769999999999999e+00   2.6160000000000001e+00   2.0430000000000001e+02   6.0970000000000004e+00   2.6019999999999999e+00
   1.5120000000000000e+00   3.1539999999999998e+02   2.1909999999999998e+00   2.6250000000000000e+00   1.8590000000000000e+00
   5.9000000000000004e+00   1.5940000000000001e+00   2.3630000000000000e+00   2.3680000000000001e+02   1.3500000000000001e+00
   1.8380000000000001e+00   2.1730000000000001e+02   4.6399999999999997e+00   5.6740000000000004e+00   3.2519999999999998e+00
   2.1130000000000001e+02   2.6920000000000002e+00   2.2189999999999999e+00   6.5240000000000000e+00   1.0430000000000000e+01
   2.4720000000000000e+00   2.6110000000000002e+00   2.0430000000000001e+02   6.1070000000000002e+00   2.6040000000000001e+00
   1.6730000000000000e+00   1.5140000000000000e+00   1.5380000000000000e+00   4.1689999999999998e+02   5.7580000000000000e+00
   5.9169999999999998e+00   1.5940000000000001e+00   2.3670000000000000e+00   2.3680000000000001e+02   1.3690000000000000e+00
   4.6850000000000000e+02   1.7820000000000000e+00   1.2080000000000000e+00   1.7689999999999999e+00   1.2050000000000001e+00
   1.8169999999999999e+00   1.5420000000000000e+00   5.8500000000000000e+02   2.2780000000000000e+00   2.1160000000000001e+00
   1.5549999999999999e+00   1.2020000000000000e+00   9.9380000000000006e+00   8.7590000000000003e+00   6.4100000000000000e+02
   1.8080000000000001e+00   2.1719999999999999e+02   4.6360000000000001e+00   5.6859999999999999e+00   3.2530000000000001e+00
   1.6100000000000001e+00   1.2040000000000000e+00   1.1350000000000000e+01   1.0090000000000000e+01   6.3850000000000000e+02
   1.7559999999999999e+02   2.5979999999999999e+00   1.5890000000000000e+00   6.8659999999999997e+00   1.1890000000000001e+01
   5.9169999999999998e+00   1.5940000000000001e+00   2.3670000000000000e+00   2.3680000000000001e+02   1.3690000000000000e+00
   1.8230000000000000e+00   2.1719999999999999e+02   4.6319999999999997e+00   5.6749999999999998e+00   3.2540000000000000e+00
   3.3430000000000000e+00   2.5190000000000001e+00   4.7730000000000001e+02   1.8430000000000000e+00   3.3929999999999998e+00
   4.1790000000000003e+00   4.5690000000000000e+00   3.6560000000000002e+02   4.9150000000000000e+00   4.1840000000000002e+00
   3.5739999999999998e+00   1.4500000000000000e+00   4.5810000000000002e+01   3.6490000000000002e+01   5.9629999999999995e+02
   1.5340000000000000e+00   3.1380000000000001e+02   3.0379999999999998e+00   2.3919999999999999e+00   1.7820000000000000e+00
   5.8970000000000002e+00   1.5930000000000000e+00   2.3630000000000000e+00   2.3700000000000000e+02   1.3630000000000000e+00
   1.4119999999999999e+00   2.2009999999999999e+02   4.8029999999999999e+00   5.5770000000000000e+00   3.3830000000000000e+00
   1.5120000000000000e+00   3.1000000000000000e+02   2.5819999999999999e+00   2.5230000000000001e+00   1.8390000000000000e+00
   1.6050000000000000e+00   1.2050000000000001e+00   1.1240000000000000e+01   9.7789999999999999e+00   6.3760000000000002e+02
   1.2010000000000001e+00   1.2010000000000001e+00   1.2070000000000001e+00   1.1570000000000000e+00   6.8560000000000002e+02
   2.4780000000000002e+00   2.6179999999999999e+00   2.0430000000000001e+02   6.0930000000000000e+00   2.6010000000000000e+00
   1.8210000000000000e+00   2.1730000000000001e+02   4.6289999999999996e+00   5.6769999999999996e+00   3.2519999999999998e+00
   4.9400000000000004e+00   1.5850000000000000e+00   2.1880000000000002e+00   2.8669999999999999e+02   1.6579999999999999e+00
   2.8289999999999998e+02   2.3490000000000002e+00   3.5750000000000002e+00   4.0149999999999997e+00   6.5940000000000003e+00
   1.5129999999999999e+00   3.1039999999999998e+02   2.6570000000000000e+00   2.5249999999999999e+00   1.8410000000000000e+00
   5.9009999999999998e+00   1.5930000000000000e+00   2.3630000000000000e+00   2.3690000000000001e+02   1.3680000000000001e+00
   2.6550000000000000e+02   2.2999999999999998e+00   3.0720000000000001e+00   6.8680000000000003e+00   5.5119999999999996e+00
   1.3240000000000001e+00   3.6460000000000002e+02   2.3109999999999999e+00   1.9820000000000000e+00   2.3390000000000000e+00
   2.4700000000000002e+00   2.6090000000000000e+00   2.0430000000000001e+02   6.1289999999999996e+00   2.6070000000000002e+00
   2.4510000000000001e+00   2.5899999999999999e+00   2.0459999999999999e+02   6.1920000000000002e+00   2.6210000000000000e+00
   1.6080000000000001e+00   1.2050000000000001e+00   1.1300000000000001e+01   9.8849999999999998e+00   6.3779999999999995e+02
   5.9089999999999998e+00   1.5940000000000001e+00   2.3650000000000002e+00   2.3680000000000001e+02   1.3550000000000000e+00
   5.9299999999999997e+00   1.5950000000000000e+00   2.3700000000000001e+00   2.3690000000000001e+02   1.3530000000000000e+00
   1.6080000000000001e+00   1.2050000000000001e+00   1.1300000000000001e+01   9.8849999999999998e+00   6.3779999999999995e+02
   5.8780000000000001e+00   1.5930000000000000e+00   2.3590000000000000e+00   2.3700000000000000e+02   1.3690000000000000e+00
   1.7590000000000001e+02   2.5970000000000000e+00   1.5800000000000001e+00   6.9029999999999996e+00   1.1900000000000000e+01
   2.0590000000000002e+00   1.7010000000000001e+00   5.7479999999999995e+02   1.6719999999999999e+00   2.0579999999999998e+00
   1.7569999999999999e+02   2.6000000000000001e+00   1.5790000000000000e+00   6.9059999999999997e+00   1.1949999999999999e+01
   1.3230000000000000e+00   3.6700000000000000e+02   1.8490000000000000e+00   2.0190000000000001e+00   2.3500000000000001e+00
   2.5560000000000000e+00   2.7000000000000002e+00   2.0569999999999999e+02   5.9180000000000001e+00   2.5699999999999998e+00
   1.7559999999999999e+02   2.6000000000000001e+00   1.5890000000000000e+00   6.9660000000000002e+00   1.1930000000000000e+01
   2.6739999999999998e+02   2.3250000000000002e+00   3.0019999999999998e+00   7.3639999999999999e+00   5.7880000000000003e+00
   1.8029999999999999e+00   2.9300000000000000e+02   3.0120000000000000e+00   2.4510000000000001e+00   1.6220000000000001e+00
   2.4740000000000002e+00   2.6139999999999999e+00   2.0430000000000001e+02   6.0999999999999996e+00   2.6050000000000000e+00
   5.5860000000000003e+00   1.5920000000000001e+00   2.3199999999999998e+00   2.4459999999999999e+02   1.7350000000000001e+00
   1.7559999999999999e+02   2.5990000000000002e+00   1.5880000000000001e+00   6.8209999999999997e+00   1.1930000000000000e+01
   4.0700000000000003e+00   4.4470000000000001e+00   3.5289999999999998e+02   4.7800000000000002e+00   4.0739999999999998e+00
   5.9089999999999998e+00   1.5940000000000001e+00   2.3650000000000002e+00   2.3680000000000001e+02   1.3550000000000000e+00
   1.1870000000000001e+00   1.1859999999999999e+00   1.2060000000000000e+00   1.1570000000000000e+00   6.5450000000000000e+02
